,ID,Training Source,Home Office/Metro Area,Organization Number,Organization,Capability,Function 2,Career Level,Function,Function Name,Title,Training Type,Training Provider,Training Delivery Type,Training Location,Course Name,Course URL / Code,Vendor Name,Conference Name,Course or Event Name,Certification Type,Certification Name,Certification URL,Is there a course with this certification?,Consolidated Course Name,Category,Activity,Support Group,Assigned To,Request Status,Start Date,End Date,Start Mo/Yr,End Mo/Yr,Start FY,End FY,Business Justification,What % of the conference is business development?,Training Hours,Travel Required,Individual Travel Hours,Rqst Tot Labor Hrs,Airfare,Hotel,Per Diem,Other,Estimated Individual Travel,Misc Expenses,Certification Fee,Conference Fee,Course Fee,Catering,Facility Rental,Vendor Charge,Direct Other Expenses,Describe Other Expenses,Direct Expense Impact,Rqst NPR Alloc,Rqst NPR OH,Cancel No Response,Created,Retroactive Start Date,Duplicates,Reporting Status
983,TAS0015069,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.009,TDL Infrastructure,Infrastructure,TDL,9,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,NA,NA,New,AWS Certified Solutions Architect - Associate,: https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architec,Yes,AWS Certified Solutions Architect - Associate - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TDL Infrastructure Approval Group,NA,Approved,4/4/2017,5/4/2017,08_Apr,09_May,FY17,FY17,Accenture curriculum,NA,0,No,0,0,0,0,0,0,0,0,130,0,58,0,0,0,0,NA,NA,58,130,TRUE,42829.46914,TRUE,NO,2. Approved
984,TAS0013399,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,NA,NA,New,AWS Certified Solutions Architect - Associate,https://www.webassessor.com/wa.do?page=publicHome&branding=AMAZON,Yes,AWS Certified Solutions Architect - Associate - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TDL Analyst Apprentice Approval Group,NA,Approved,3/13/2017,5/15/2017,07_Mar,09_May,FY17,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,150,0,58,0,0,0,0,NA,NA,58,150,TRUE,42796.70644,TRUE,NO,2. Approved
985,TAS0015870,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.005,TDL Industry,Industry,TDL,7,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linus Academy,NA,NA,New,AWS Certified Solutions Architect – Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,Yes,AWS Certified Solutions Architect – Associate - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TDL Industry Approval Group,NA,Approved,4/24/2017,5/31/2017,08_Apr,09_May,FY17,FY17,Upcoming project/role,NA,0,No,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,NA,NA,58,0,TRUE,42843.48013,TRUE,NO,2. Approved
986,TAS0015666,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,10,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,NA,NA,Amazon,NA,NA,New,AWS Certified Solutions Architect – Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/],No,AWS Certified Solutions Architect – Associate,Cloud,AWS Certification,TAS TDL Analyst Apprentice Approval Group,NA,Training Complete,4/28/2017,4/28/2017,08_Apr,08_Apr,FY17,FY17,Career growth,NA,2,No,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42839.6561,TRUE,NO,3. Complete
987,TAS0015902,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.008,TDL SAP,SAP,TDL,11,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,"Washington, D.C. Metro area",AWS Certified Solutions Architect-Associate,https://linuxacademy.com/,Vendor,NA,NA,New,AWS Certified Solutions Architect-Associate,https://linuxacademy.com/,Yes,AWS Certified Solutions Architect-Associate - AWS Certified Solutions Architect-Associate,Cloud,AWS Certification,TAS TDL SAP Approval Group,NA,Approved,4/19/2017,7/31/2017,08_Apr,11_Jul,FY17,FY17,Other,NA,2,Yes,2,4,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42843.65583,TRUE,NO,2. Approved
988,TAS0013313,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.005,TC Industry,Industry,TC,9,TC,Technology Consulting,Certification  -  Technology Consulting  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,NA,NA,New,AWS Certified Solutions Architect - Associate,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Yes,AWS Certified Solutions Architect - Associate - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TC Industry Approval Group,NA,Training Complete,3/6/2017,3/28/2017,07_Mar,07_Mar,FY17,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,NA,NA,58,0,TRUE,42796.56111,TRUE,NO,3. Complete
989,TAS0015713,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.004,TDL Emerging Technology,Emerging Tech,TDL,9,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,NA,NA,Amazon Web Services,NA,NA,New,AWS Certified Solutions Architect – Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,AWS Certified Solutions Architect – Associate,Cloud,AWS Certification,TAS TDL Emerging Technology Approval Group,NA,Training Complete,4/21/2017,4/21/2017,08_Apr,08_Apr,FY17,FY17,Career growth,NA,2,No,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42839.72595,TRUE,NO,3. Complete
990,TAS0015543,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.002,TDL Advanced Tech & Arch,AT&A,TDL,10,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,NA,NA,Amazon,NA,NA,New,AWS Certified Solutions Architect – Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,AWS Certified Solutions Architect – Associate,Cloud,AWS Certification,TAS TDL Advanced Tech & Arch Approval Group,NA,Approved,4/17/2017,4/30/2017,08_Apr,08_Apr,FY17,FY17,Career growth,NA,2,No,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42838.71846,TRUE,NO,2. Approved
991,TAS0015873,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.109,TDSADC Infrastructure,Infracstructure,TDSADC,10,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,NA,NA,Amazon Web Services,NA,NA,New,AWS Certified Solutions Architect - Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,AWS Certified Solutions Architect - Associate,Cloud,AWS Certification,TAS TDSADC Infrastructure Approval Group,michael.g.fulton,Training Complete,4/27/2017,4/27/2017,08_Apr,08_Apr,FY17,FY17,Career growth,NA,2,No,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42843.49106,TRUE,NO,3. Complete
992,TAS0014957,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.011,TC Security,Security,TC,9,TC,Technology Consulting,Certification  -  Technology Consulting  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,NA,NA,New,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Yes,AWS Certified Solutions Architect - Associate Level - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TC Security Approval Group,NA,Approved,4/3/2017,7/3/2017,08_Apr,11_Jul,FY17,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,NA,NA,58,0,TRUE,42825.85418,TRUE,NO,2. Approved
993,TAS0015996,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.102,TDSADC Custom,Custom,TDSADC,11,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,NA,NA,Amazon Web Services,NA,NA,New,AWS Certified Developer Associate,https://aws.amazon.com/certification/certified-developer-associate/,No,AWS Certified Developer Associate,Cloud,AWS Certification,TAS TDSADC Custom Approval Group,michael.g.fulton,Training Complete,4/5/2017,4/5/2017,08_Apr,08_Apr,FY17,FY17,Career growth,NA,2,No,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42845.51782,TRUE,NO,3. Complete
994,TAS0013795,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.005,TC Industry,Industry,TC,9,TC,Technology Consulting,Certification  -  Technology Consulting  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,NA,NA,New,AWS Certified Solutions Architect - Associate,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Yes,AWS Certified Solutions Architect - Associate - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TC Industry Approval Group,NA,Approved,3/7/2017,7/31/2017,07_Mar,11_Jul,FY17,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,NA,NA,58,0,TRUE,42801.7553,TRUE,NO,2. Approved
995,TAS0013699,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.102,TDSADC Custom,Custom,TDSADC,10,TD,Technology Delivery,Certification  -  Technology Delivery  -  Accenture,Certification,Accenture,Virtual,NA,PluralSight license,A99056,NA,NA,NA,New,Amazon Web Services (AWS),A99056,Yes,Amazon Web Services (AWS) - PluralSight license,Cloud,AWS Certification,TAS TDSADC Custom Approval Group,michael.g.fulton,Approved,3/13/2017,5/31/2017,07_Mar,09_May,FY17,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42800.6973,TRUE,NO,N/A
996,TAS0016032,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.011,TC Security,Security,TC,10,TC,Technology Consulting,Certification  -  Technology Consulting  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,NA,NA,AWS,NA,NA,New,AWS Certified Developer - Associate,https://aws.amazon.com/certification/certified-developer-associate/,No,AWS Certified Developer - Associate,Cloud,AWS Certification,TAS TC Security Approval Group,NA,Training Complete,4/25/2017,4/25/2017,08_Apr,08_Apr,FY17,FY17,Career growth,NA,2,No,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42846.38456,TRUE,NO,3. Complete
997,TAS0015568,TAS,St Louis Corp 211 N Broadway,01.01.207.006,TDL Microsoft,Microsoft,TDL,8,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,NA,NA,Amazon,NA,NA,New,AWS Certified Solutions Architect-Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,AWS Certified Solutions Architect-Associate,Cloud,AWS Certification,TAS TDL Microsoft Approval Group,NA,Training Complete,4/19/2017,4/19/2017,08_Apr,08_Apr,FY17,FY17,Current project/role,NA,2,No,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42838.77972,TRUE,NO,3. Complete
998,TAS0015624,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.002,TDL Advanced Tech & Arch,AT&A,TDL,9,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,AWS Certified SysOps Administrator Associate,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-sysops-administrator,Linux Academy,NA,NA,New,AWS Certified SysOps Administrator Associate,https://aws.amazon.com/certification/certified-sysops-admin-associate/,Yes,AWS Certified SysOps Administrator Associate - AWS Certified SysOps Administrator Associate,Cloud,AWS Certification,TAS TDL Advanced Tech & Arch Approval Group,NA,Approved,4/15/2017,6/15/2017,08_Apr,10_Jun,FY17,FY17,Career growth,NA,0,NA,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,NA,NA,58,0,TRUE,42839.44278,TRUE,NO,2. Approved
999,TAS0013587,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.003,TC Analyst Apprentice,Analyst,TC,11,TC,Technology Consulting,Certification  -  Technology Consulting  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,NA,NA,New,AWS Certified Solutions Architect - Associate Level,https://aws.amazon.com/certification/certified-solutions-architect-associate/,Yes,AWS Certified Solutions Architect - Associate Level - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TC Analyst Apprentice Approval Group,NA,Approved,3/6/2017,5/31/2017,07_Mar,09_May,FY17,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,150,0,58,0,0,0,0,NA,NA,58,150,TRUE,42800.42231,TRUE,NO,2. Approved
1000,TAS0015968,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,NA,NA,Vendor,NA,NA,New,AWS Certified Developer-Associate,https://aws.amazon.com/certification/certified-developer-associate/,No,AWS Certified Developer-Associate,Cloud,AWS Certification,TAS TDL Analyst Apprentice Approval Group,NA,Approved,5/10/2017,5/10/2017,09_May,09_May,FY17,FY17,Career growth,NA,2,No,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42844.6664,TRUE,NO,N/A
1001,TAS0014360,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.007,TDL Oracle,Oracle,TDL,8,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,NA,NA,Amazon Web Services,NA,NA,New,AWS Certified Solutions Architect – Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,AWS Certified Solutions Architect – Associate,Cloud,AWS Certification,TAS TDL Oracle Approval Group,NA,Training Complete,3/17/2017,3/17/2017,07_Mar,07_Mar,FY17,FY17,Career growth,NA,2,No,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42810.91259,TRUE,NO,3. Complete
1002,TAS0015755,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.003,TC Analyst Apprentice,Analyst,TC,10,TC,Technology Consulting,#NAME?,NA,Vendor (AWS or Tenable),Classroom,NA,NA,NA,Amazon Web Services,NA,NA,New,AWS Certified Solutions Architect-Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,AWS Certified Solutions Architect-Associate,Cloud,AWS Certification,TAS TC Analyst Apprentice Approval Group,NA,Approval In Process,4/21/2017,4/21/2017,08_Apr,08_Apr,FY17,FY17,Career growth,NA,2,No,0,2,0,0,0,0,0,0,150,0,0,0,0,0,0,NA,NA,0,150,TRUE,42841.52353,TRUE,NO,N/A
1003,TAS0013402,TAS,Fairborn AFS 3000 Presidential,01.01.207.005,TDL Industry,Industry,TDL,8,TD,Technology Delivery,Certification  -  Technology Delivery  -  Accenture,Certification,Accenture,Virtual,NA,PluralSight license,A99056,NA,NA,NA,New,AWS Certified Solutions Architect - Associate,https://mycertification.accenture.com/web/Dashboard?certificationId=4528,Yes,AWS Certified Solutions Architect - Associate - PluralSight license,Cloud,AWS Certification,TAS TDL Industry Approval Group,NA,Approved,3/14/2017,8/31/2017,07_Mar,12_Aug,FY17,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42796.71042,TRUE,NO,N/A
1004,TAS0014471,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.009,TC Infrastructure,Infrastructure,TC,7,TC,Technology Consulting,Certification  -  Technology Consulting  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Academy,NA,NA,New,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Yes,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect- - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TC Infrastructure Approval Group,NA,Approved,3/21/2017,7/1/2017,07_Mar,11_Jul,FY17,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,NA,NA,52,0,TRUE,42814.75963,TRUE,NO,2. Approved
1005,TAS0013798,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,10,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,Linux Acedemy Subscription,NA,NA,New,AWS Certified Solutions Architect - Associate,https://aws.amazon.com/certification/,Yes,AWS Certified Solutions Architect - Associate - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,NA,michael.g.fulton,Approved,3/7/2017,5/6/2017,07_Mar,09_May,FY17,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,NA,NA,58,0,TRUE,42801.77377,TRUE,NO,2. Approved
1006,TAS0014565,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.007,TC Oracle,Oracle,TC,9,TC,Technology Consulting,Certification  -  Technology Consulting  -  Accenture,Certification,Accenture,Virtual,NA,PluralSight License,A99056,NA,NA,NA,New,AWS Certified Solutions Architect - Associate,A99056,Yes,AWS Certified Solutions Architect - Associate - PluralSight License,Cloud,AWS Certification,TAS TC Oracle Approval Group,NA,Approved,3/22/2017,4/30/2017,07_Mar,08_Apr,FY17,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42816.43365,TRUE,NO,2. Approved
1007,TAS0011343,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.109,TDSADC Infrastructure,Infracstructure,TDSADC,9,TD,Technology Delivery,Certification  -  Technology Delivery  -  Accenture,Certification,Accenture,Virtual,NA,AWS Certified Solutions Architect - Associate Level,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,NA,NA,NA,New,AWS Solutions Architect,https://aws.amazon.com/certification/,Yes,AWS Solutions Architect - AWS Certified Solutions Architect - Associate Level,Cloud,AWS Certification,TAS TDSADC Infrastructure Approval Group,michael.g.fulton,Training Complete,12/20/2016,2/3/2017,04_Dec,06_Feb,FY17,FY17,Current project/role,NA,2,No,0,2,0,0,0,0,0,210,0,0,0,0,0,0,0,NA,NA,0,210,TRUE,42724.52757,TRUE,NO,3. Complete
1008,TAS0015015,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,12,TD,Technology Delivery,Certification  -  Technology Delivery  -  Accenture,Certification,Accenture,Virtual,NA,NA,NA,NA,NA,NA,New,Linux Academy,https://linuxacademy.com/amazon-web-services/training/course/name/aws-certified-solutions-architect-,No,Linux Academy,Cloud,AWS Certification,TAS TDL Analyst Apprentice Approval Group,NA,Approved,4/3/2017,6/3/2017,08_Apr,10_Jun,FY17,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42828.67965,TRUE,NO,2. Approved
1009,TAS0013351,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.008,TC SAP,SAP,TC,9,TC,Technology Consulting,Certification  -  Technology Consulting  -  Accenture,Certification,Accenture,Virtual,NA,PluralSight license,A99056,NA,NA,NA,New,AWS Certified Solutions Architect - Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,Yes,AWS Certified Solutions Architect - Associate - PluralSight license,Cloud,AWS Certification,TAS TC SAP Approval Group,NA,Training Complete,3/2/2017,3/7/2017,07_Mar,07_Mar,FY17,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42796.60456,TRUE,NO,3. Complete
1010,TAS0014292,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.009,TDL Infrastructure,Infrastructure,TDL,9,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,NA,NA,Amazon Web Services,NA,NA,New,Amazon Web Services Certified Solutions Architect - Associate,https://aws.amazon.com/certification/certified-solutions-architect-associate/,No,Amazon Web Services Certified Solutions Architect - Associate,Cloud,AWS Certification,TAS TDL Infrastructure Approval Group,NA,Training Complete,3/27/2017,3/27/2017,07_Mar,07_Mar,FY17,FY17,Career growth,NA,2,No,0,2,0,0,0,0,0,20,150,0,0,0,0,0,0,NA,NA,0,170,TRUE,42809.70916,TRUE,NO,3. Complete
